"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name","description","gene_biotype","Status","Regulated_Biotype"
"ENSG00000133816",1926.45416420442,-0.228699056319044,0.0989310713254724,-2.3117009980277,0.0207941663612651,0.0338407817038413,"MICAL2","microtubule associated monooxygenase, calponin and LIM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24693]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000133818",323.233688239942,0.137916946202369,0.0891213702542301,1.54751824179704,0.121738329188111,0.165060564235342,"RRAS2","RAS related 2 [Source:HGNC Symbol;Acc:HGNC:17271]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000133835",2322.0793695143,0.54823733673208,0.058224184770176,9.41597274218775,4.68721902017569e-21,1.05078801397242e-19,"HSD17B4","hydroxysteroid 17-beta dehydrogenase 4 [Source:HGNC Symbol;Acc:HGNC:5213]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000133858",1012.1536078054,-0.363533823354519,0.055448904463509,-6.55619487655993,5.51980890041433e-11,3.50573023122858e-10,"ZFC3H1","zinc finger C3H1-type containing [Source:HGNC Symbol;Acc:HGNC:28328]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000133872",4406.37554045691,-0.195681825089276,0.0443134904771401,-4.4158522152576,1.00612808191286e-05,2.90927438656762e-05,"SARAF","store-operated calcium entry associated regulatory factor [Source:HGNC Symbol;Acc:HGNC:28789]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000133878",27.8402363631845,0.362784820610875,0.176611326745087,2.05414243410618,0.0399619080498762,0.0610698057183389,"DUSP26","dual specificity phosphatase 26 [Source:HGNC Symbol;Acc:HGNC:28161]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000133884",587.159935916718,0.0473117223861841,0.0367321835700788,1.28801823871759,0.197739614345636,0.25376409039226,"DPF2","double PHD fingers 2 [Source:HGNC Symbol;Acc:HGNC:9964]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000133895",389.72283457229,0.244141119746464,0.0528204135159795,4.62209784996487,3.79878742678017e-06,1.16817172044179e-05,"MEN1","menin 1 [Source:HGNC Symbol;Acc:HGNC:7010]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000133935",465.409061941284,0.883284889886537,0.0723093403935086,12.2153636733468,2.57348111164814e-34,2.19036683316267e-32,"ERG28","ergosterol biosynthesis 28 homolog [Source:HGNC Symbol;Acc:HGNC:1187]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000133943",772.263096942583,0.094580948838544,0.0502900776946083,1.88070794825366,0.0600116578722323,0.0880010868942904,"DGLUCY","D-glutamate cyclase [Source:HGNC Symbol;Acc:HGNC:20498]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000133958",12.0847953687627,-0.937879010276316,0.196964667528713,-4.76166117529478,1.92005859888225e-06,6.1828762610653e-06,"UNC79","unc-79 homolog, NALCN channel complex subunit [Source:HGNC Symbol;Acc:HGNC:19966]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000133961",1696.30223573652,0.271080355551987,0.0465509433992,5.82330530290918,5.76950189669604e-09,2.69846464059999e-08,"NUMB","NUMB endocytic adaptor protein [Source:HGNC Symbol;Acc:HGNC:8060]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000133962",31.2663060376269,-0.0990308205448604,0.162338044586804,-0.610028418150049,0.541842982712219,0.605239455368843,"CATSPERB","cation channel sperm associated auxiliary subunit beta [Source:HGNC Symbol;Acc:HGNC:20500]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000133983",49.1427179043329,0.322556307292922,0.0897191767352946,3.59517685103804,0.000324171287643632,0.000739609336415466,"COX16","cytochrome c oxidase assembly factor COX16 [Source:HGNC Symbol;Acc:HGNC:20213]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000133985",246.41239924437,-0.122767858222421,0.111126553993487,-1.10475717828536,0.269264820113564,0.331926562066184,"TTC9","tetratricopeptide repeat domain 9 [Source:HGNC Symbol;Acc:HGNC:20267]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000133997",192.978006776083,0.0451862058939476,0.0312977029130329,1.44375470683925,0.148807986747804,0.197288772362551,"MED6","mediator complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:19970]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134001",950.361213005137,-0.0978645402460783,0.0629898499524904,-1.55365571310127,0.120266562243984,0.163300203713891,"EIF2S1","eukaryotic translation initiation factor 2 subunit alpha [Source:HGNC Symbol;Acc:HGNC:3265]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134014",429.176378326529,0.0575006315678328,0.035030002859359,1.64146808091025,0.100700287627902,0.139563002126434,"ELP3","elongator acetyltransferase complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:20696]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134028",58.5020322276184,-0.201883790458236,0.322835208847696,-0.62534626002791,0.531743824638653,0.595681195581596,"ADAMDEC1","ADAM like decysin 1 [Source:HGNC Symbol;Acc:HGNC:16299]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134030",714.705223037432,0.0841316455422174,0.0633701345728692,1.32762295850066,0.184302696155086,0.238532656149173,"CTIF","cap binding complex dependent translation initiation factor [Source:HGNC Symbol;Acc:HGNC:23925]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134046",1308.40314223429,0.0925745032521374,0.0339797109834713,2.72440525751288,0.00644174093685088,0.0116277051538052,"MBD2","methyl-CpG binding domain protein 2 [Source:HGNC Symbol;Acc:HGNC:6917]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134049",356.309932914552,0.29844223744914,0.111107567496125,2.68606580248953,0.00722988486701001,0.0129111208536636,"IER3IP1","immediate early response 3 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:18550]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134056",255.732137186178,0.441582536157744,0.0426299481371778,10.3585051226613,3.82899299519404e-25,1.3260638959218e-23,"KGD4","alpha-ketoglutarate dehydrogenase subunit 4 [Source:HGNC Symbol;Acc:HGNC:16631]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134057",94.2731364224419,0.0170980815333975,0.128335912853645,0.13322912622982,0.894012176770402,0.913972139186082,"CCNB1","cyclin B1 [Source:HGNC Symbol;Acc:HGNC:1579]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134058",238.45125679316,0.0103724383722981,0.0457541888152949,0.226699208113395,0.820657642921135,0.853341205867401,"CDK7","cyclin dependent kinase 7 [Source:HGNC Symbol;Acc:HGNC:1778]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134061",128.270829956291,-0.0839503662465277,0.182692642132293,-0.459516952991116,0.645862980774334,0.700246549504523,"CD180","CD180 molecule [Source:HGNC Symbol;Acc:HGNC:6726]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134070",163.288279716663,0.194289359393773,0.126098578719744,1.5407735865571,0.123371900070627,0.167034930759774,"IRAK2","interleukin 1 receptor associated kinase 2 [Source:HGNC Symbol;Acc:HGNC:6113]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134072",376.418483473607,0.220039359792282,0.0530682188726729,4.14634906666502,3.37818689179611e-05,9.03468587340819e-05,"CAMK1","calcium/calmodulin dependent protein kinase I [Source:HGNC Symbol;Acc:HGNC:1459]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134077",423.184249883891,0.0615127593726579,0.0356037565289926,1.72770419106106,0.0840412717849875,0.118769395819966,"THUMPD3","THUMP domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24493]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134086",455.191463883032,-0.0353041545835601,0.0459712194810224,-0.767962107207841,0.442509697425943,0.509547396753179,"VHL","von Hippel-Lindau tumor suppressor [Source:HGNC Symbol;Acc:HGNC:12687]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134107",3623.72329829303,-0.961300847575506,0.183763145140095,-5.2311950083497,1.68417725233934e-07,6.37010552510475e-07,"BHLHE40","basic helix-loop-helix family member e40 [Source:HGNC Symbol;Acc:HGNC:1046]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134108",1347.78238799296,0.291837368598098,0.0675840849609033,4.3181374545046,1.57351428948888e-05,4.4358145155595e-05,"ARL8B","ADP ribosylation factor like GTPase 8B [Source:HGNC Symbol;Acc:HGNC:25564]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134109",1334.6835419238,0.372301908253909,0.0775369761380546,4.80160468975506,1.57399183398293e-06,5.15034469568915e-06,"EDEM1","ER degradation enhancing alpha-mannosidase like protein 1 [Source:HGNC Symbol;Acc:HGNC:18967]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134121",460.543915714753,-0.936648484753209,0.15830166533321,-5.91685806198976,3.28149639282618e-09,1.59264636462392e-08,"CHL1","cell adhesion molecule L1 like [Source:HGNC Symbol;Acc:HGNC:1939]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134138",327.40720273818,0.429108015883608,0.0788227642049115,5.44396051333696,5.21087759428433e-08,2.11481333399498e-07,"MEIS2","Meis homeobox 2 [Source:HGNC Symbol;Acc:HGNC:7001]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134146",89.218594340863,-0.163764036889005,0.0578151489997682,-2.8325454439227,0.00461790016547548,0.00856651471406084,"DPH6","diphthamine biosynthesis 6 [Source:HGNC Symbol;Acc:HGNC:30543]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134152",388.767475410182,-0.152771074945558,0.0727065242265351,-2.10120173630584,0.0356232610621592,0.0551443103063531,"KATNBL1","katanin regulatory subunit B1 like 1 [Source:HGNC Symbol;Acc:HGNC:26199]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134153",704.457227675493,0.0176180826477886,0.0340071450187918,0.518070030226093,0.604409409506941,0.663129251636594,"EMC7","ER membrane protein complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:24301]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134184",198.244868774433,0.995370596249454,0.419769068577586,2.37123378247552,0.0177288132836857,0.0292663348804213,"GSTM1","glutathione S-transferase mu 1 [Source:HGNC Symbol;Acc:HGNC:4632]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134186",1106.28803387375,-0.104756063827392,0.0433871409188881,-2.41444957212628,0.0157590042435552,0.0262795438265618,"PRPF38B","pre-mRNA processing factor 38B [Source:HGNC Symbol;Acc:HGNC:25512]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134201",292.973624226717,0.162885628613834,0.142289458028791,1.14474839436718,0.252313398122573,0.313673984379978,"GSTM5","glutathione S-transferase mu 5 [Source:HGNC Symbol;Acc:HGNC:4637]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134202",623.783629755584,-0.117780088258312,0.0973690336462503,-1.20962572850643,0.226422540982318,0.28556346420248,"GSTM3","glutathione S-transferase mu 3 [Source:HGNC Symbol;Acc:HGNC:4635]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134215",313.020563753146,-0.0482795147521377,0.0824316858419246,-0.585691221270436,0.558083034493583,0.620190314575618,"VAV3","vav guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:12659]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134222",145.407286805764,-0.543215139109341,0.132811526304571,-4.09012044529636,4.31149233234557e-05,0.000113513862262821,"PSRC1","proline and serine rich coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:24472]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134242",214.284872636984,-0.0023339488797586,0.109314619646828,-0.02135074784415,0.982965862124601,0.985582742955548,"PTPN22","protein tyrosine phosphatase non-receptor type 22 [Source:HGNC Symbol;Acc:HGNC:9652]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134243",3173.31996766074,0.262665081534617,0.080333604316962,3.26967878222236,0.00107669673898069,0.00223699301789327,"SORT1","sortilin 1 [Source:HGNC Symbol;Acc:HGNC:11186]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134245",347.72228339138,-0.615070995702959,0.0987244699272795,-6.23017774778655,4.65906255159558e-10,2.57762678442113e-09,"WNT2B","Wnt family member 2B [Source:HGNC Symbol;Acc:HGNC:12781]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134248",681.288579239827,0.306483115148787,0.0561696068470135,5.45638704546287,4.8592014062616e-08,1.97955297959251e-07,"LAMTOR5","late endosomal/lysosomal adaptor, MAPK and MTOR activator 5 [Source:HGNC Symbol;Acc:HGNC:17955]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134250",2790.24613832102,-0.207656632309617,0.0657306407368107,-3.15920596516146,0.00158199644721015,0.00318833130130046,"NOTCH2","notch receptor 2 [Source:HGNC Symbol;Acc:HGNC:7882]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134253",85.8609887272296,-0.785283241551587,0.108762898330373,-7.22013897759739,5.19344700716613e-13,4.37090945044457e-12,"TRIM45","tripartite motif containing 45 [Source:HGNC Symbol;Acc:HGNC:19018]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134255",498.903374395562,0.11467590894874,0.0532069485480155,2.1552806931834,0.03113987568365,0.0487855893483972,"CEPT1","choline/ethanolamine phosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:24289]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134256",131.645690401417,0.909177278253778,0.165701842241809,5.48682661552436,4.0921843249384e-08,1.68485260604529e-07,"CD101","CD101 molecule [Source:HGNC Symbol;Acc:HGNC:5949]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134259",11.3387146033533,-0.268829215716041,0.249408503619968,-1.07786708076989,0.281093078116546,0.344562019676629,"NGF","nerve growth factor [Source:HGNC Symbol;Acc:HGNC:7808]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134262",349.668579556949,0.00830031408006655,0.0518028332274467,0.160228959748649,0.872700717520153,0.896871294729593,"AP4B1","adaptor related protein complex 4 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:572]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134265",455.027083044129,-0.0228042226073151,0.0536927670517217,-0.424716844735306,0.671043102741879,0.722761445828727,"NAPG","NSF attachment protein gamma [Source:HGNC Symbol;Acc:HGNC:7642]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134278",645.788039110477,0.421160711735568,0.0622784876811709,6.76253915945522,1.35594012538419e-11,9.40913771944398e-11,"SPIRE1","spire type actin nucleation factor 1 [Source:HGNC Symbol;Acc:HGNC:30622]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134283",624.895826312189,-0.117812274698861,0.0269754162570457,-4.36739413309663,1.25737708721579e-05,3.59506278589977e-05,"PPHLN1","periphilin 1 [Source:HGNC Symbol;Acc:HGNC:19369]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134285",412.544001182099,-0.87082001527405,0.109577195521757,-7.94709164737792,1.90941155446443e-15,2.16413232661186e-14,"FKBP11","FKBP prolyl isomerase 11 [Source:HGNC Symbol;Acc:HGNC:18624]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134287",2026.75721721356,0.303419320894669,0.0419188843310944,7.23824895954113,4.54514554134855e-13,3.85978678581825e-12,"ARF3","ADP ribosylation factor 3 [Source:HGNC Symbol;Acc:HGNC:654]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134291",559.324249898086,0.395685091098567,0.075883223485638,5.21439486783869,1.84418257347823e-07,6.94044728190095e-07,"TMEM106C","transmembrane protein 106C [Source:HGNC Symbol;Acc:HGNC:28775]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134294",6728.41740332635,-0.209830851950341,0.105864235699135,-1.98207497144435,0.0474708503201825,0.071265407082566,"SLC38A2","solute carrier family 38 member 2 [Source:HGNC Symbol;Acc:HGNC:13448]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134308",3030.93512079416,-0.287265244401978,0.0462211043437394,-6.21502338554331,5.13170066898393e-10,2.82149892621325e-09,"YWHAQ","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta [Source:HGNC Symbol;Acc:HGNC:12854]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134313",1925.05340430899,-0.00608330868616811,0.061820371833823,-0.0984029779458529,0.921612310099788,0.936911360527249,"KIDINS220","kinase D interacting substrate 220 [Source:HGNC Symbol;Acc:HGNC:29508]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134317",124.335570503134,-0.902430299978834,0.151886812945769,-5.94146576965209,2.82484729023961e-09,1.38710314300716e-08,"GRHL1","grainyhead like transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:17923]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134318",2132.5659659426,-0.144115599026761,0.0683077040434554,-2.10980007372344,0.0348755801249202,0.0541036571498221,"ROCK2","Rho associated coiled-coil containing protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:10252]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134321",300.279004946286,0.648523613310494,0.167798951708982,3.86488477255355,0.000111141656019625,0.000273675882303965,"RSAD2","radical S-adenosyl methionine domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30908]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134324",815.928146274073,0.0915780987943867,0.057534226309399,1.59171513495135,0.111448726051064,0.152495463938172,"LPIN1","lipin 1 [Source:HGNC Symbol;Acc:HGNC:13345]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134326",225.965105067343,0.971589382685255,0.124162005539823,7.82517468577483,5.06952482253399e-15,5.47472340153939e-14,"CMPK2","cytidine/uridine monophosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:27015]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134330",443.33008744224,-0.11101845491742,0.0360953024458125,-3.07570368981075,0.00210006431522422,0.00415626233694861,"IAH1","isoamyl acetate hydrolyzing esterase 1 (putative) [Source:HGNC Symbol;Acc:HGNC:27696]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134333",6116.42256376079,-0.121853605254196,0.105366241799855,-1.15647671562262,0.24748621827396,0.308410942037986,"LDHA","lactate dehydrogenase A [Source:HGNC Symbol;Acc:HGNC:6535]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134339",100.55544405092,-0.641336318186459,0.424299408002661,-1.51151829601996,0.130656450716858,0.175728901888176,"SAA2","serum amyloid A2 [Source:HGNC Symbol;Acc:HGNC:10514]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134352",8078.68472244312,-0.14337344368103,0.100334320052893,-1.42895714652223,0.153016550745774,0.202281005351447,"IL6ST","interleukin 6 cytokine family signal transducer [Source:HGNC Symbol;Acc:HGNC:6021]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134369",1109.98559982824,-0.340511539582409,0.0682886373184493,-4.98635721773898,6.15283386352639e-07,2.14565838319502e-06,"NAV1","neuron navigator 1 [Source:HGNC Symbol;Acc:HGNC:15989]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134371",606.222607863067,-0.0714033169367543,0.0617185036134832,-1.15691912078626,0.247305405927218,0.308211113525277,"CDC73","cell division cycle 73 [Source:HGNC Symbol;Acc:HGNC:16783]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134375",583.366605908945,-0.0532866853410411,0.0623711298151965,-0.854348566378831,0.392911885081568,0.460245513471256,"TIMM17A","translocase of inner mitochondrial membrane 17A [Source:HGNC Symbol;Acc:HGNC:17315]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134419",2083.79282201731,-0.0375468343472718,0.0559117050724548,-0.671537995462946,0.501877863004455,0.567243604633664,"RPS15A","ribosomal protein S15a [Source:HGNC Symbol;Acc:HGNC:10389]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134440",1812.62503760225,0.262734195241596,0.0369494926990274,7.11063064875345,1.15513894279739e-12,9.30597228515648e-12,"NARS1","asparaginyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:7643]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134443",11.002286504151,0.423872023435557,0.264893455689224,1.60016042047052,0.109563000021126,0.150297449947029,"GRP","gastrin releasing peptide [Source:HGNC Symbol;Acc:HGNC:4605]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134444",581.952138950885,0.0823921107850283,0.0420074362192057,1.96136965738839,0.049835916892445,0.0744597925205478,"RELCH","RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing [Source:HGNC Symbol;Acc:HGNC:29289]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134452",1247.49803120324,-0.0487470875846352,0.0282903970711334,-1.72309662045624,0.0848710538793207,0.119829655734955,"FBH1","F-box DNA helicase 1 [Source:HGNC Symbol;Acc:HGNC:13620]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134453",1418.03260312413,0.169236259800254,0.0527733424174901,3.20685126330307,0.0013419636001119,0.00273901661505022,"RBM17","RNA binding motif protein 17 [Source:HGNC Symbol;Acc:HGNC:16944]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134461",76.9481158116934,-0.298071428422262,0.0552550350920318,-5.39446636719712,6.87274983391466e-08,2.74272784762714e-07,"ANKRD16","ankyrin repeat domain 16 [Source:HGNC Symbol;Acc:HGNC:23471]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134463",260.99150298189,0.929749726125031,0.103625389169089,8.97221939121435,2.9059888315393e-19,5.25580510349197e-18,"ECHDC3","enoyl-CoA hydratase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23489]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134470",487.451043167332,0.5784150973334,0.0890907254805517,6.49242773827974,8.44640360911647e-11,5.2299659010004e-10,"IL15RA","interleukin 15 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:5978]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134480",515.137616545204,-0.607140690393894,0.0984123397682112,-6.16935530466892,6.85689913777606e-10,3.70380729690199e-09,"CCNH","cyclin H [Source:HGNC Symbol;Acc:HGNC:1594]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134490",126.72481889583,0.053766285001088,0.0720004017127102,0.746749791975073,0.455214607716464,0.522060136643477,"TMEM241","transmembrane protein 241 [Source:HGNC Symbol;Acc:HGNC:31723]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134508",390.362148547769,0.63033812490889,0.109437578002923,5.75979600802252,8.42156508593418e-09,3.84457206119995e-08,"CABLES1","Cdk5 and Abl enzyme substrate 1 [Source:HGNC Symbol;Acc:HGNC:25097]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134516",1099.9978409876,0.239906339023727,0.110158309968565,2.17783242219482,0.0294185151244361,0.0463054989394662,"DOCK2","dedicator of cytokinesis 2 [Source:HGNC Symbol;Acc:HGNC:2988]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134532",159.849802803016,-0.463552826317864,0.0906011805537714,-5.11641044282803,3.11405037915981e-07,1.1353622691685e-06,"SOX5","SRY-box transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:11201]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134533",536.612515250947,-0.671421197999194,0.113865496923236,-5.89661676400397,3.71030234108432e-09,1.78866255258993e-08,"RERG","RAS like estrogen regulated growth inhibitor [Source:HGNC Symbol;Acc:HGNC:15980]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134539",195.189200417368,0.164875028687909,0.166577779660686,0.989778042568188,0.322282619450454,0.387701641940517,"KLRD1","killer cell lectin like receptor D1 [Source:HGNC Symbol;Acc:HGNC:6378]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134545",24.2973752444239,0.561988833502411,0.19399413053896,2.89693730393326,0.0037682505417361,0.00710230131505747,"KLRC1","killer cell lectin like receptor C1 [Source:HGNC Symbol;Acc:HGNC:6374]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134548",18.9953198402411,0.713701044044411,0.177281245919596,4.02581243347139,5.67789356359099e-05,0.000146568654104692,"SPX","spexin hormone [Source:HGNC Symbol;Acc:HGNC:28139]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134569",318.279898746259,-0.102787493664089,0.17113823274956,-0.60061093311923,0.548099154247759,0.61109486077135,"LRP4","LDL receptor related protein 4 [Source:HGNC Symbol;Acc:HGNC:6696]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134571",22.3944115149239,0.986675778332509,0.18584623463733,5.30909749265547,1.10169394793346e-07,4.27097769573277e-07,"MYBPC3","myosin binding protein C3 [Source:HGNC Symbol;Acc:HGNC:7551]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134574",523.33673136069,-0.504566240893184,0.0686033931152521,-7.35482922900802,1.91171361626722e-13,1.69711052616769e-12,"DDB2","damage specific DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2718]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134575",604.680692157446,0.142871519623272,0.0740543373843989,1.92927956240645,0.0536961655460924,0.0797135133969138,"ACP2","acid phosphatase 2, lysosomal [Source:HGNC Symbol;Acc:HGNC:123]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134590",1130.68594101607,-0.111186119993909,0.0653377201636124,-1.7017141050451,0.0888089749851112,0.124886325786493,"RTL8C","retrotransposon Gag like 8C [Source:HGNC Symbol;Acc:HGNC:2569]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134594",17.6068170661979,-0.513686759577779,0.120359498792899,-4.26793701144995,1.97289013632539e-05,5.45951320788796e-05,"RAB33A","RAB33A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9773]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134597",282.44274417139,0.0909113113851935,0.0507133852527452,1.79264923712172,0.0730290281804219,0.104699496530078,"RBMX2","RNA binding motif protein X-linked 2 [Source:HGNC Symbol;Acc:HGNC:24282]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134602",170.465781694136,0.226167461099789,0.0824851307531131,2.74191795581597,0.00610815962255821,0.0110800029757784,"STK26","serine/threonine kinase 26 [Source:HGNC Symbol;Acc:HGNC:18174]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134627",84.0199450638938,-0.0473473530529429,0.0717889807640203,-0.659535106210518,0.509552210284968,0.574495139046777,"PIWIL4","piwi like RNA-mediated gene silencing 4 [Source:HGNC Symbol;Acc:HGNC:18444]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000134644",1289.85721530936,0.0423274984712437,0.0442320673532861,0.956941445516656,0.338596810505637,0.404934583652253,"PUM1","pumilio RNA binding family member 1 [Source:HGNC Symbol;Acc:HGNC:14957]","protein_coding","Not Significant","Not Significant_protein_coding"
